m,n,rounding,overflow,acc
,,none,none,98.17
0.0,0.0,nearest,wrap,9.8
0.0,1.0,nearest,wrap,31.74
0.0,2.0,nearest,wrap,96.24
0.0,3.0,nearest,wrap,97.31
0.0,4.0,nearest,wrap,97.92
0.0,5.0,nearest,wrap,97.84
0.0,6.0,nearest,wrap,97.78
0.0,7.0,nearest,wrap,97.92
0.0,8.0,nearest,wrap,97.9
1.0,0.0,nearest,wrap,9.8
1.0,1.0,nearest,wrap,34.8
1.0,2.0,nearest,wrap,96.37
1.0,3.0,nearest,wrap,98.03
1.0,4.0,nearest,wrap,98.12
1.0,5.0,nearest,wrap,98.09
1.0,6.0,nearest,wrap,98.2
1.0,7.0,nearest,wrap,98.26
1.0,8.0,nearest,wrap,98.26
2.0,0.0,nearest,wrap,9.8
2.0,1.0,nearest,wrap,34.85
2.0,2.0,nearest,wrap,96.48
2.0,3.0,nearest,wrap,97.93
2.0,4.0,nearest,wrap,98.2
2.0,5.0,nearest,wrap,98.24
2.0,6.0,nearest,wrap,98.14
2.0,7.0,nearest,wrap,98.23
2.0,8.0,nearest,wrap,98.22
3.0,0.0,nearest,wrap,9.8
3.0,1.0,nearest,wrap,34.6
3.0,2.0,nearest,wrap,96.45
3.0,3.0,nearest,wrap,97.98
3.0,4.0,nearest,wrap,98.17
3.0,5.0,nearest,wrap,98.29
3.0,6.0,nearest,wrap,98.19
3.0,7.0,nearest,wrap,98.24
3.0,8.0,nearest,wrap,98.31
4.0,0.0,nearest,wrap,9.8
4.0,1.0,nearest,wrap,34.47
4.0,2.0,nearest,wrap,96.41
4.0,3.0,nearest,wrap,97.97
4.0,4.0,nearest,wrap,98.16
4.0,5.0,nearest,wrap,98.12
4.0,6.0,nearest,wrap,98.29
4.0,7.0,nearest,wrap,98.23
4.0,8.0,nearest,wrap,98.23
5.0,0.0,nearest,wrap,9.8
5.0,1.0,nearest,wrap,34.71
5.0,2.0,nearest,wrap,96.43
5.0,3.0,nearest,wrap,97.96
5.0,4.0,nearest,wrap,98.32
5.0,5.0,nearest,wrap,98.24
5.0,6.0,nearest,wrap,98.25
5.0,7.0,nearest,wrap,98.27
5.0,8.0,nearest,wrap,98.16
